store,address,lat,lng
강남세브란스병원점,서울 강남구 언주로 211 강남세브란스 1동 B1층,37.4929296,127.0462683
진영우리마트점,"경상남도 김해시 진영읍 본산로 9,1층",35.3066069,128.7376158
군산대점,전북특별자치도군산시 미제3길 2,35.9457056,126.6882419
마천사거리점,서울특별시 송파구 마천로 269,37.4978597,127.1470337
신연수점,"인천광역시 연수구 원인재로 310, 103호, 104호, 108호, 109호",37.4210472,126.6939014
대전중촌점,대전광역시 중구 목중로 24 1층 (중촌동),36.3362174,127.4113802
송도글로벌파크점,"인천 연수구 송도문화로 28번길 27,상가 1동 103,104,203호",37.3756508,126.6562056
전주아중점,전북특별자치도 전주시 덕진구 석소로 58-0  (우아동2가),35.8323502,127.1679482
대구신월성점,대구광역시 달서구 조암로 28(월성동),35.8252878,128.5266166
카페안암역점,서울특별시 성북구 인촌로24길 20,,
전남벌교점,전라남도 보성군 벌교읍 시장2길 13,34.8440538,127.3459729
여수돌산점,전라남도 여수시 돌산읍 강남로 64,34.7210509,127.7517306
동탄푸른점,경기도 화성시 동탄공원로24 24,37.2024704,127.0565562
오창한라점,충청북도 청원군 오창읍 오창중앙로 96 한라비발디단지상가 106호,36.7080568,127.4196322
양주덕계제일점,경기도 양주시 평화로 1437 1층(덕계동),37.8193245,127.0462806
안산크리스탈점,경기도 안산시 상록구 도매시장로 118,37.3156050,126.8652990
충북보은점,충청북도 보은군 보은읍 삼산로 15,36.4844270,127.7203776
수원영통중앙점,경기도 수원시 영통구 봉영로 1606,37.2538737,127.0744859
관악농협하나로점,서울 관악구 남부순환로 1369 관악농협하나로마트,37.4801043,126.9028507
연수무지개점,인천광역시 연수구 원인재로 14,37.4015427,126.6704448
영월중앙점,강원특별자치도 영월군 영월읍 중앙로 36,37.1833265,128.4675801
세종새롬점,"세종특별자치시 새롬중앙로 34 109A,B호(새롬동,크리스마스빌딩)",36.4845919,127.2524926
사천점,경남 사천시 사천읍 평화리 163-13,35.0819140,128.0881059
부산신항점,경남 창원시 진해구 신항4로 58 1351,,
은평구청점,서울특별시 은평구 은평로  197 1층,37.6016473,126.9295303
천안신부점,충청남도 천안시 동남구 단대로 51,36.8272970,127.1571554
대전월평다모아점,"대전광역시 서구 월평동로 83 상가 130호 (월평동, 다모아아파트)",36.3622871,127.3669525
제주삼화점,제주특별자치도 제주시 화북1동 1023-4,33.5144570,126.5757279
구미신비로점,경상북도 구미시 신비로 95(공단동),36.1207813,128.3719340
서부산유통단지점,부산시 강서구 유통단지 1로 49번길 6,35.1671424,128.9552517
인천불로창성점,인천광역시 서구 검단로 768번길 10 101호(불로창성프라자),37.6130800,126.6863050
밀양내이동점,경남 밀양시 백민로 81,35.4997717,128.7460844
김해구산로터리점,경남 김해시 가락로 260,35.2484372,128.8736837
진주평거점,경남 진주시 평거로 7,35.1718202,128.0625360
목포석현점,전라남도 목포시 텃골로 13번길 79,34.8159025,126.4185332
대구구지점,대구광역시 달성군 구지면 응암리 1206-3,35.6555792,128.4185574
오전중앙점,"경기도 의왕시 오전로 216 1,2호",37.3597773,126.9674820
강릉유천하나로점,강원특별자치도 강릉시 선수촌로 63번길 14-8,37.7571096,128.8694490
신기점,인천광역시 미추홀대로 589,37.4499429,126.6795056
경남창녕점,경상남도 창녕군 창녕읍 명덕로 91-1,35.5433187,128.4993644
대전탄방역점,"대전광역시 서구 문정로 64, 101호(탄방동, 송림빌딩)",36.3464801,127.3863854
울산강동산하점,"울산 북구 산하 중앙3로 142, 서희스타힐스 상가",35.6376347,129.4388300
울산명촌점,울산시 북구 명촌로 43,35.5564210,129.3571383
용산역사점점,서울특별시 용산구 한강대로 23길 55 용산민자역사 3층 맞이방,37.5297718,126.9647415
예천중앙점,경상북도 예천군 중앙로 28-1,36.6565519,128.4551349
하남풍산점,"경기도 하남시 덕풍동로 111-21 (KN몰 101, 101-1호)",37.5518097,127.2076955
목포용해점,전라남도 목포시 용당로 339,34.8169692,126.3992166
정관방곡점,부산시 기장군 정관덕산길 44,35.3222361,129.1842757
김해진영점,경남 김해시 진영읍 진영로 214,35.3025269,128.7363872
대구성당점,대구광역시 남구 성당로  186 (대명동),35.8498555,128.5719254
중동펠리스카운티점,경기도 부천시 장말로 225 (중동),37.4925684,126.7671034
대구혁신도시점,대구광역시 동구 이노밸리로 166 (각산동),35.8784441,128.7153007
대구동아쇼핑점,대구 중구 달구벌대로 2085,35.8663086,128.5918299
소하동양점,"경기도 광명시 하안로 196 (소하동,동양아파트) 동양아파트상가 102호",37.4546488,126.8868976
카페서대문역점,서울 중구 통일로 102,37.5643258,126.9684797
울산신정푸르지오점,울산광역시 남구 팔등로 63,35.5455741,129.3132735
충주푸르지오점,충북 충주 봉현로 355,36.9774275,127.9433889
카페서수원점,경기도 수원시 권선구 서부로 1822-55,37.2736075,126.9697985
군산수송공원점,전북특별자치도군산시 수송동로 79,35.9664908,126.7194688
춘천강북벨몽드점,강원특별자치도 춘천시 사우4길 36 (사농동) 1층,37.9062826,127.7281150
경북신도청점,경상북도 안동시 풍천면 수호로  63,36.5758074,128.5011933
양천향교역점,서울시 강서구강서로 463,37.5669502,126.8404559
광주수완점,광주광역시 광산구 임방울대로 342,35.1903865,126.8243182
칠곡석적점,경북 칠곡군 석적읍 유학로 36,36.0779830,128.4135832
청주가경점,충청북도 청주시 흥덕구 가경로 155,36.6286290,127.4366829
광주파라다이스점,"경기도 광주시 중앙로 206, 1층(송정동)",37.4179013,127.2569247
나주혁신중앙점,전남 나주시 빛가람동 348-1,35.0207975,126.7853409
공주중앙점,충청남도 공주시 웅진로 173,36.4557254,127.1244509
목감중앙점,경기도 시흥시 목감중앙로 53,37.3729707,126.8550039
일산그랜드백화점점,"경기도 고양시 일산서구 중앙로  1436 지하2층 (주엽동, 일산그랜드백화점)",37.6708154,126.7610565
목포남악도청점,전라남도 무안군 삼향읍 남악2로 74번길 39,34.8130693,126.4592078
대전관저점,대전광역시 서구 구봉로 137 밀리온빌딩 1차 106호,36.2967072,127.3381807
장유내덕점,경남 김해시 금관대로 599번길 26,35.2042853,128.8141554
카페검암1지구점,인천광역시 서구 승학로 470 1층,37.5636658,126.6735418
응암오거리점,서울특별시 은평구 응암로 207,37.5905708,126.9171012
소래포구역점,"인천광역시 남동구 소래역남로  10-0 104호, 105호 (논현동)",37.3976027,126.7354700
영등포역점,서울시 영등포구 경인로 836,37.5158828,126.9057636
성남여수점,경기도 성남시 중원구 여수울로15번길  4-6 102호 (여수동),37.4189457,127.1313323
김천율곡점,경상북도 김천시 혁신4로 69,36.1214647,128.1891259
카페안중송담점,경기도 평택시 안중읍 송담5길 65,36.9795580,126.9285277
내포신도시점,충청남도 홍성군 홍북면 신경리 애향1길 1번지,,
광명하안점,경기도 광명시 하안로 294-7 (한진빌딩),37.4624654,126.8808405
공덕해링턴점점,서울시 마포구 마포대로 92 B동 1층 1호,37.5428592,126.9513333
기장교리점,부산광역시 기장군 기장읍 차성로 436,35.2544830,129.2177784
양산서창점,경남 양산시 삼호1길 51,35.4146161,129.1680282
율리역점,부산시 북구 학사로 299,35.2476064,129.0126348
포항우현점,경상북도 포항시 북구 중앙로 419번길 24 (우현동),36.0503768,129.3599362
광주버들마을점,광주광역시 서구 상무버들로 35,35.1641451,126.8595355
울산유곡혁신점,울산광역시 중구 종가 4길 13,35.5602526,129.2950908
의성안계점,경상북도 의성군 안계면 안계길 165,36.3858835,128.4351960
여수엑스포타운점,전남 여수시 박람회길 2042-1,,
진주판문점,경상남도 진주시 진양호로  123 (평거동),35.1681600,128.0528491
구미구평점,경상북도 구미시 인동36길 24-2 (진평동),36.0927887,128.4318242
대구세천점,대구광역시 달성군 다사읍 세천로 157,35.8747991,128.4782480
상주낙양점,경상북도 상주시 경상대로 2927-1 (낙양동),36.4085401,128.1503412
카페구리갈매점,경기도 구리시 산마루로 24 신성타워 104호,37.6314300,127.1177975
수원정자시장점,경기도 수원시 장안구 수성로262번길  2 (영화동),37.2897382,127.0011619
홍천연봉점,강원특별자치도 홍천군 연봉로 32 강원 홍천군 홍천읍 연봉리 476-1번지,37.6819916,127.8772350
안양비산대림점,경기도 안양시 동안구 관악대로 169,37.3991863,126.9428695
부산센텀점,부산시 해운대구 우동 센텀중앙로 55,,
개봉3동점,서울특별시 구로구 개봉로3길  35 (개봉동),37.4861749,126.8543242
과천중앙점,"경기도 과천시 별양상가1로 10 107호 (별양동, 과천타워)",37.4269618,126.9920102
카페시흥정왕점,경기도 시흥시 옥구상가 2길 3,37.3536963,126.7244172
카페마산해안대로점,경남 창원시 마산합포구 해안대로 303,35.2000255,128.5741935
카페거제상문점,경상남도 거제시 상동5길 115  (상동동),34.8611639,128.6296338
전주서곡점,전북특별자치도전주시 완산구 서곡로 55,35.8340030,127.1002075
경북군위점,대구광역시 군위군 군위읍 중앙길 22 (서부리) .,36.2308363,128.5681426
진천혁신도시점,충청북도 진천군 덕산면 시가로 14,36.9024439,127.5336674
제주이도초교점,제주특별자치도 제주시 구남로4길 2-2,33.4895413,126.5333496
카페광운대역점,서울시 노원구 월계동 석계로 105,,
평택포승점,경기도 평택시 포승읍 여술로 20 (도곡리) 1층,36.9877168,126.8447486
부산부경대점,부산시 남구 용소로 38,35.1340404,129.1007836
동백골드점,"경기도 용인시 기흥구 동백중앙로 283 B동 105호 (중동, 골드프라자)",37.2780255,127.1534729
춘천한림대점,강원특별자치도 춘천시 삭주로 76 1층,37.8833663,127.7390845
제주노형오거리점,제주도 제주시 월랑로 15,33.4874210,126.4774616
원주흥업점,강원특별자치도 원주시 흥업면 남원로 72,37.3024217,127.9201934
노량진삼거리점,서울특별시 동작구 장승배기로  169 (노량진동),37.5127393,126.9400260
카페구리수택점,경기도 구리시 체육관로74번길 23 삼화빌딩,37.5913721,127.1394142
간석벽산점,인천 남동구 호구포로 898,37.4624630,126.7206901
대구행복점,"대구광역시 북구 대현로 106-0  (대현동, 늘푸른주상복합)",35.8820969,128.6103774
대전법동점,대전광역시 대덕구 동춘당로 167(법동),36.3676583,127.4329894
경주동천점,경상북도 경주시 양정로  269-0  (동천동),35.8567891,129.2239593
진해북원로터리점,경남 창원시 진해구 여명로 5,35.1536860,128.6558051
제주모슬포점,제주특별자치도 서귀포시 대정읍 동일하모로179번길 9-2,33.2270545,126.2500396
제천강저점,충청북도 제천시 청풍호로 10길 31(강제동),37.1199023,128.1983740
독립문점,"서울특별시 서대문구 통일로 191, 1층 (영천동)",37.5704024,126.9617752
곤지암점,경기도 광주시 곤지암읍 곤지암로 47,37.3495811,127.3414963
이천창전사거리점,경기도 이천시 이섭대천로 1284,37.2847077,127.4477483
삼성창원병원점,경상남도 창원시 마산회원구 팔용로 158,35.2424957,128.5923771
대전사학연금점,대전광역시 서구 한밭대로 809  (둔산동)  809  (둔산동),36.3582645,127.3888662
충남태안점,충청남도 태안군 태안읍 환동로 81-2,36.7544065,126.2945930
수지구청역점,"경기도 용인시 수지구 수지로 296번 길 39, 1층 일부(풍덕천동)",37.3224418,127.0935141
광주하남중흥점,광주광역시 광산구 풍영철길로 20-6,35.1627944,126.8127145
순천오천점,"전남 순천시 오천6길 6  105,106,107호",34.9348178,127.4943872
용상홈마트점,경상북도 안동시 경동로 822 (용상동),36.5614258,128.7465058
원주단관택지점,강원특별자치도 원주시 단구로 374,37.3231017,127.9568144
제주노형타운점,제주특별자치도 제주시 노형6길 2,33.4817522,126.4769411
충북혁신도시점,충청북도 음성군 맹동면 대하로 277,36.9120196,127.5445210
전주고속터미널점,전북특별자치도 전주시 덕진구 전주천동로 470,35.8351565,127.1280871
울산방어점,울산광역시 동구 화문로  51 (방어동),35.4840209,129.4147272
광명휴먼시아점,"경기도 광명시 하안로 112 101호 (소하동, 신촌프라자)",37.4483787,126.8916635
대전도안수목토점,대전광역시 서구 원도안로179번길  7-7 1층 (도안동),36.3193045,127.3440085
시흥대야로데오점,경기도 시흥시 비둘기공원7길  57(대야동),37.4410645,126.7915375
부산남천점,부산광역시 수영구 수영로 465(남천동),35.1475113,129.1100900
영등포도림점,서울 영등포구 도신로15길 38,37.5084790,126.8966539
충주터미널점,충청북도 충주시 계명대로 19,36.9826514,127.9165916
진주초장점,경상남도 진주시 초북로 50 (초전동),35.2130254,128.1113012
마산현동점,경상남도 창원시 마산합포구 현동로 50(현동),35.1510923,128.5535471
사천정동점,경상남도 사천시 진삼로  1398-0,35.0762093,128.0848755
여수봉계점,"전라남도 여수시 좌수영로 682-19, 101호",34.7845115,127.6930019
경주중앙점,경상북도 경주시 중앙로 49 (동부동),35.8443098,129.2114484
둔촌대우점,서울특별시 강동구 명일로 166(둔촌동),37.5336934,127.1448147
경북성주점,경상북도 성주군 성주읍 성주로 3214,35.9184322,128.2854111
경북울진점,경상북도 울진군 울진읍 울진중앙로 137,36.9938217,129.4010440
부천심곡점,경기도 부천시 소사구 경인로 190,37.4834201,126.7765215
연수단비점,인천광역시 용담로 118번길 3,37.4144303,126.6779046
속초조양점,"강원특별자치도 속초시 온정로 25 (조양동,속초조양LH천년나무3단지아파트) 상가 101호,",38.1864883,128.5925069
김해삼정대로점,경상남도 김해시 김해대로 2517번길 1 (삼정동),35.2284276,128.9018085
창원경상대병원점,경상남도 창원시 성산구 삼정자로 11 (성주동),35.1990873,128.7078463
양주백석복지리점,경기도 양주시 꿈나무로 281,37.7855564,126.9840921
전남완도점,전라남도 완도군 장보고대로 237,34.3164103,126.7513178
용산2가점,서울특별시 용산구 신흥로  89-0  (용산동2가),37.5456788,126.9854509
오산자이점,경기도 오산시 동부대로 332-6(갈곶동),37.1313970,127.0788791
서산테크노밸리점,충남 서산시 성연면 성연3로 35 이안아파트앞 테크노빌딩 102호,36.8225622,126.4512942
마포밤섬점,"서울특별시 마포구 독막로20나길 22, 상가2동 B05호 (상수동, 래미안 밤섬리베뉴1)",37.5467084,126.9253090
울산언양읍성점,울산광역시 울주군 읍성로 165,35.5701678,129.1253941
대구용산점,대구광역시 달서구 용산로 225 106호 (용산동),35.8578062,128.5303182
광주흑석점,광주 광산구 풍영로 101번 안길 1-7,35.1802206,126.8111669
안동풍산점,경상북도 안동시 풍산읍 풍산중앙길 89-1,36.5803350,128.5709143
왕십리민자역사점,서울시 성동구 왕십리광장로 17 왕십리역사내 4층,37.5614086,127.0384812
춘천장학점,강원특별자치도 춘천시 동면 춘천순환로 613,37.8933790,127.7555905
아산용화점,충남 아산시 온중로 21번지,36.7725498,126.9961358
경산사동점,경상북도 경산시 백자로  119 (사동),35.8158855,128.7579212
진주혁신LH점,경남 진주시 사들로 83,35.1752409,128.1488780
주안역북부점,인천광역시 남구 염창로 55,37.4658491,126.6802340
원주혁신점,강원특별자치도 원주시 혁신로 37-3,37.3236487,127.9793852
충북대소점,"충청북도 음성군 오태리 85, 1층",,
김포한강신도시점,경기도 김포시 김포한강2로 222,37.6453959,126.6610517
청주가경주공점,충청북도 청주시 흥덕구 가경로 16-2,36.6172359,127.4439036
상동역점,경기도 부천시 길주로 77번길 61,37.5075175,126.7523770
전주다농L마트점,전북특별자치도전주시 덕진구 시천로 96-14,35.8672709,127.1161183
울산신정현대점,울산광역시 남구 대암로  50 (신정동),35.5311610,129.3214443
산격대우점,대구광역시 북구 동북로31길 30산격대우상가 201동 101호 (산격동),35.9017014,128.6092594
안산기쁨점,경기 안산시 상록구 후곡로 90,37.2956463,126.8522187
오창산업단지점,"충청북도 청주시 청원구 주성1길 17, 1층",36.7324927,127.4508187
일산후곡마을점,경기도 고양시 일산서구 일산로 568,37.6790957,126.7654286
김천신음점,경상북도 김천시 시청로  69 (신음동),36.1346025,128.1172421
평택법원점,경기도 평택시 비전2로 7 (동삭동) 1층,37.0090706,127.0965074
의정부용현점,경기도 의정부시 오목로  14 (용현동),37.7321262,127.0849838
강남자곡점,서울특별시 강남구 자곡로 180 유탑유블레스 1층 101,37.4736941,127.1033940
안성죽산점,경기도 안성시 죽산면 구교동길 2 (죽산리),37.0735485,127.4181015
전북대사대부고점,전북특별자치도 전주시 덕진구 조경단로  107-0  (금암동),35.8438351,127.1383503
대전목상점,대전시 대덕구 대덕대로 1470번길 52,36.4467803,127.4120830
울산달동본점점,울산광역시 남구 번영로 107번길 6,35.5350996,129.3280639
익산원광대점,전북특별자치도 익산시 무왕로 892 (신동),35.9637135,126.9576815
서서울공원점,서울시 양천구 신월동 남부순환로 431,,
수원동보신명점,"경기도 수원시 영통구 매영로310번길 87 (영통동,동보.신명아파트) 동보신명 아파트 상가",37.2506929,127.0640570
안산중앙역점,"경기도 안산시 단원구 중앙대로 918 (고잔동,중앙역)",37.3160121,126.8384965
분당효자촌점,"경기도 성남시 분당구 돌마로 478, 104호",37.3769796,127.1334348
화계사사거리점,서울특별시 강북구 덕릉로 37,37.6344143,127.0178570
백석밀라트점,경기도 고양시 일산동구 중앙로 1005,37.6406138,126.7906842
장유젤미마을점,"경남 김해시 번화1로 80번길 9, 다이아몬드빌딩 103호 107호",35.1948952,128.8005282
부개역북부점,인천광역시 부평구 부일로 87-0 (부개동),37.4889969,126.7397559
나은병원점,인천광역시 서구 원적로 29,37.4897425,126.6799579
청주율량칸타빌점,충청북도 청주시 청원구 율량로 135,36.6709013,127.5005637
울산천상제일점,울산광역시 울주군 범서읍 천상중앙길 100-1,35.5626014,129.2254445
태백상장점,강원특별자치도 태백시 감천로 6 감천로 6,37.1589981,128.9868918
제주서사라점,제주특별자치도 제주시 서사로 133,33.5003560,126.5200403
나주대호점,전남 나주시 대호길 75,35.0425534,126.7178434
의왕역점,경기도 의왕시 부곡중앙로 6-4 6-4,37.3207223,126.9494471
구미봉곡중앙점,경상북도 구미시 봉곡북로 65 (봉곡동),36.1543269,128.3110448
공릉점,"서울특별시 노원구 동일로192길 77 (공릉동,동신아파트) 상가 1층",37.6273942,127.0768822
어린이대공원역점,"서울시 광진구 광나루로 410 (화양동,케이씨씨 파크타운 1층 111호,106호)",37.5465757,127.0750446
세종센텀파크점,세종특별자치시 달빛로 77,36.5069609,127.2481960
죽전에브리데이점,경기도 용인시 수지구 대지로 3번길,,
나주빛가람점,전남 나주시 그린로 341 토담빌딩 104호,35.0169992,126.7939553
신곡초교점,경기도 의정부시 능곡로 26(신곡동),37.7402506,127.0599880
울산반구강변점,울산광역시 중구 반구로 39(반구동),35.5548029,129.3454873
부천고강점,경기도 부천시 오정구  역곡로 479-0 1층 (고강동),37.5272693,126.8158605
김해국제공항점,"부산광역시 강서구 공항진입로 108 (대저2동, 국제선2층)",35.1720764,128.9474778
충남태안하나로마트점,충청남도 태안군 중앙로  170-0,36.7491947,126.3063424
삼척교동점,강원특별자치도 삼척시 청석로  63-0  (교동),37.4481935,129.1757335
광주수완대방점,광주 광산구 임방울대로 216,35.1804294,126.8182292
익산부송점,전북특별자치도 익산시 무왕로26 8-1,,
화성조암점,경기도 화성시 조암남로  28,37.0835197,126.8185083
안산상록수점,경기도 안산시 상록구 샘골로  190-0 101호 (본오동),37.3007192,126.8635626
문산당동점,경기도 파주시 방촌로  1626-0 희원프라자 1층 103호,37.8599960,126.7774400
안성당왕점,"경기도 안성시 고수2로  24-0 102호202호 (당왕동, 태영아파트)",37.0151259,127.2585461
의정부회룡역점,경기도 의정부시 평화로  363-8  (호원동),37.7244975,127.0476997
부산반여점,부산광역시 해운대구 선수촌로  64-0  (반여동),35.1993177,129.1189658
포항양덕점,경북 포항시 북구 양덕로 44,36.0826142,129.4021964
문경중앙점,경상북도 문경시 중앙로  160-1  (흥덕동),36.5988162,128.2021171
거창아림점,"경상남도 거창군 거창읍 거열로 98 (상림리,그린빌딩) 1층",35.6883663,127.9046361
의정부신곡풍림점,경기도 의정부시 추동로  95-0  (신곡동),37.7476312,127.0645330
제주남녕점,제주특별자치도 제주시 일주서로  7868-0 11 (연동),33.4935408,126.4872230
신방화마곡점,서울 강서구 마곡동 마곡엠밸리1단지상가1층103호,,
양천캐슬점,"서울특별시 양천구 오목로5길  19-0 상가 102호 (신월동, 양천롯데캐슬)",37.5234020,126.8400897
청주수곡사거리점,"충청북도 청주시 흥덕구 수곡로  46-0  (수곡동, 세원청실아파트)",,
충북증평점,충청북도 증평군 중앙로  202-0,36.7839372,127.5813435
대전둔산샘머리점,"대전광역시 서구 청사로 281 (둔산동,샘머리아파트2단지) 샘머리코아 110호",36.3615949,127.3938220
대구죽곡점,대구광역시 달성군 대실역북로 1길 9-0 MS프라자 106호,35.8586300,128.4657092
청주지웰시티점,"충청북도 청주시 흥덕구 대농로 39 (복대동) (복대동,LK트리플렉스)",36.6423665,127.4268881
울산일산점,울산광역시 동구 등대로 12,35.4919590,129.4275971
파주한빛마을점,"경기도 파주시 와석순환로 86 (야당동, 102, 103호)",37.7114911,126.7502656
길동신명점,서울특별시 강동구 명일로  263-1  (길동),37.5422919,127.1473582
아산트라팰리스점,충청남도 아산시 탕정면로  18-0 1층 101호,36.7985515,127.0591240
부평중앙점,인천광역시 부평구 부흥로  283-0  (부평동),37.4988192,126.7234927
의정부호원가든점,경기도 의정부시 호동로  67-0 화성프라자호 107 (호원동),37.7279274,127.0433266
청주봉명아이파크점,충청북도 청주시 흥덕구 덕암로114번길  37-0  (봉명동),36.6497698,127.4605380
원주연세대점,강원특별자치도 원주시 연세대길  1-0 연세대길 1,37.2808750,127.9010000
판교우림점,경기도 성남시 분당구 판교로255번길  20-0 9-22 (삼평동),37.4049470,127.1014254
청주성모병원점,충청북도 청주시 상당구 주성로  173-19  (주중동),,
마산합성터미널점,경상남도 창원시 마산회원구 3.15대로  745-0  (합성동),35.2386920,128.5824406
부산온병원점,부산광역시 부산진구 가야대로  721 (당감동),35.1578994,129.0499565
행신서정마을점,"경기도 고양시 덕양구 중앙로 438 (행신동,아름터프라자) 1층",37.6180013,126.8467303
선유도역점,"서울특별시 영등포구 양평로22길  4 (양평동4가, 양문빌딩)",37.5381289,126.8943686
거제아주덕산점,경상남도 거제시 아주로  100-11  (아주동),34.8664009,128.6834908
충북영동중앙점,충청북도 영동군 영동읍 중앙로 46,36.1754940,127.7783250
상일세종점,서울특별시 강동구 상일로10길  36 104호 (상일동),37.5508328,127.1741318
군산수송오투점,전북특별자치도 군산시 축동로 49 (수송동),35.9637509,126.7105235
청주분평주공점,충청북도 청주시 서원구 월평로 78 (분평동) 1층,36.6111834,127.4935472
부평산곡점,"인천광역시 부평구 부영로189번길  51 118호 (산곡동, 오남프라자)",37.5021433,126.7129333
서울여대점,"서울특별시 노원구 화랑로  621 서울여대 50주년기념관 1층 106호 (공릉동, 서울여",37.6280329,127.0904235
마산진동점,경상남도 창원시 마산합포구 진동면 삼진의거대로  644-1,35.1158501,128.4880489
도당북부점,경기도 부천시 삼작로  298 (도당동),37.5200354,126.7948706
청라센타시아점,인천광역시 서구 중봉대로612번길 16 청라센터시아 1층 (연희동),37.5338877,126.6513862
원주문막극동점,강원특별자치도 원주시 문막읍 건등로  67-1,37.3147548,127.8213650
안산한대역점,경기도 안산시 상록구 광덕1로  370 (이동),37.3076190,126.8509888
분당미금점,"경기도 성남시 분당구 정자일로 25,대덕프라자103호(금곡동)",37.3524000,127.1056726
대전한밭대점,대전광역시 유성구 학하중앙로  15 (덕명동),36.3487093,127.2982805
이천SK하이닉스점,경기도 이천시 부발읍 경충대로 2096-4,37.2520989,127.4903126
남양주오남신우점,경기도 남양주시 오남읍 진건오남로512번길  4 105 (동명프라자),,
수원원천점,경기도 수원시 영통구 매봉로  53 (매탄동),37.2727172,127.0532288
양산석산점,경상남도 양산시 동면 금오16길 6,35.3177087,129.0261828
영월하송점,강원특별자치도 영월군 영월읍 하송로 115,37.1790164,128.4595813
동두천송내점,"경기도 동두천시 중앙로  112 1 (지행동, 메인프라자)",37.8914739,127.0525009
보문역점,서울특별시 성북구 지봉로  184 1층 (보문동2가),37.5850170,127.0191841
용인상갈점,경기도 용인시 기흥구 금화로  87 102호 (상갈동),37.2658453,127.1082100
논산계룡대점,충청남도 계룡시 엄사면 엄사중앙로 95,36.2892126,127.2417073
원주봉화산점,강원특별자치도 원주시 백간공원길  22 (단계동),37.3498482,127.9264268
리버파크10단지점,서울특별시 강동구 고덕로97길 20 104호,37.5606354,127.1810908
울산남목현대점,울산광역시 동구 동해안로  50 (동부동),35.5420727,129.4287300
대림우성점,서울특별시 영등포구 대림로  153 (대림동),37.4944405,126.8998339
안양범계역직영점,경기도 안양시 동안구 평촌대로217번길  45,37.3899764,126.9535310
파주교하중앙점,경기도 파주시 책향기로 423  423,,
여수국동점,전라남도 여수시 신월로  677 (국동),34.7315631,127.7175766
마산교방점,경상남도 창원시 마산합포구 노산서18길  115 (교방동),35.2146897,128.5642519
옥동호반점,경상북도 안동시 옥서1길  63 (옥동),36.5609481,128.6942726
모현e편한세상점,"전북특별자치도 익산시 선화로10길  17-0  (모현동1가, e편한세상)",35.9466050,126.9460663
부산사상터미널점,부산광역시 사상구 사상로  204 (괘법동),35.1633780,128.9843642
경산진량보국점,경상북도 경산시 진량읍 다문로 58,35.8746548,128.8175549
율하신도시점,"경상남도 김해시 율하3로 56, 103호(율하동, 태경프라자)",35.1726499,128.8153969
양주자이점,"경기도 양주시 삼숭로38번길  80 2112호 (삼숭동, 양주프라자)",37.7961972,127.1058023
의정부녹양점,경기도 의정부시 녹양로  59 1층 (녹양동),37.7566688,127.0327898
구로구청점,"서울특별시 구로구 가마산로  286 104호 (구로동, SR친오애주상복합아파트)",37.4966207,126.8921743
부산진역점,부산광역시 동구 중앙대로 373,35.1288745,129.0484751
김제검산점,전북특별자치도 김제시 금성로  111 (검산동),35.8001264,126.9021138
진천성모병원점,충청북도 진천군 진천읍 중앙북로 33,36.8589822,127.4406526
직산하나로마트점,충청남도 천안시 서북구 직산읍 직산로  31 직산농협하나로마트,36.8801180,127.1537364
연산LG점,부산광역시 연제구 토곡로  29 (연산동),35.1819903,129.1044081
구미송정점,경상북도 구미시 백산로  61 (송정동),36.1215652,128.3406449
명지오션시티점,부산광역시 강서구 명지오션시티5로  12 (명지동),35.0832637,128.9041943
마두역점,경기도 고양시 일산동구 강석로  123 뉴삼창마트 A동 180 101 (마두동),37.6518505,126.7788438
대성디폴리스점,서울특별시 금천구 서부샛길  606 대성 디폴리스 110호 (가산동),37.4799926,126.8770398
여수여서점,전라남도 여수시 여서1로  75 (여서동),34.7536270,127.7055152
박촌역점,"인천광역시 계양구 장제로 1004 (박촌동,계양한양수자인) 1004",37.5547854,126.7463043
전주서신점,전북특별자치도 전주시 완산구 당산로  54 (서신동),35.8320043,127.1140543
한국복합물류점,경기도 군포시 번영로  82-0  (부곡동),37.3309474,126.9372338
온양역점,충청남도 아산시 온천대로  1504 (온천동),36.7810478,127.0046321
김해삼계점,경상남도 김해시 해반천로168번길  10 (삼계동),35.2630397,128.8683221
남양주청학점,경기도 남양주시 별내면 청학로68번길  13,37.7085592,127.1193730
샤로수길점,서울특별시 관악구 남부순환로230길  35 1층 (봉천동),37.4784921,126.9556598
안성금산점,경기도 안성시 대학로  B동 110호 111호 (금산동),,
오산역점,경기도 오산시 역광장로 55,37.1453601,127.0674414
의정부시청점,경기도 의정부시 범골로  109 (의정부동),37.7345373,127.0379415
명일역메가타운점,서울특별시 강동구 구천면로  424 (명일동),37.5503475,127.1455974
병점금강점,"경기도 화성시 병점2로  6 102동 103호 (병점동, 금강타운)",37.2050347,127.0377716
성수역점,서울특별시 성동구 성수이로  113-0  (성수동2가),37.5451530,127.0571368
원주상지대점,강원특별자치도 원주시 우산로  71 (우산동),37.3699702,127.9367354
괴안사거리점,경기 부천시 범안로 32,37.4789864,126.8069807
청주사천점,충북 청주시 청원구 율봉로 43,36.6641885,127.4753176
광주용봉점,광주광역시 북구 비엔날레로82번길  41 용봉아이파크제상가 108호 (용봉동),35.1799954,126.8912299
청량리미주점,서울특별시 동대문구 왕산로  225 (청량리동),37.5821340,127.0472283
